id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
3337455525,真相推理师：幸存,"深夜，草原，狂风呼啸。
一个浑身是血的白衣女子孑立在国道上，不远处的“湖畔楼旅店”，门窗反锁的KTV包间里，倒毙着六具死状可怖的尸体。
离奇复杂的犯罪现场，使刑侦工作陷入困境。一筹莫展的省公安厅向北京求援：借调国内顶级刑事鉴识专家刘思缈协助侦查。然而，一个令人惊悚莫名的理由，使得刘思缈根本不可能参与此案的侦破工作。
谁能堪破“湖畔楼血案”的层层迷雾？真凶到底是用什么诡异的办法杀死了六个人？一起酝酿了三十多年的密室奇案，真相正在一点点沉入湖底……",https://img1.doubanio.com/view/subject/l/public/s29407110.jpg,2017-4,https://book.douban.com/subject/26612116/,6.6,,3,,,2022-05-01 22:21:50,
3327714656,扫鼠岭,"十年前。西郊发生导致四人死亡的连环凶杀案，当未满十八岁的周立平被捕之后，所有人都认定他就是真凶，只有在专案组协助调查的警官大学学生林香茗坚持认为，周立平只对最后一起案件负责。周立平最终只被判处有期徒刑十年。
十年后。深夜的扫鼠岭上，废弃地铁站的隧道风亭里燃起熊熊烈火， 消防队员在风亭底部发现了多具尸体，监控视频、现场物证都显示，制造了这起惨案的正是被释放不久的周立平，这一回，又有谁来替他洗清不白之冤呢……",https://img2.doubanio.com/view/subject/l/public/s33659962.jpg,2020-6,https://book.douban.com/subject/35082103/,7.7,,4,,,2022-04-24 09:22:52,
3219508751,兰亭序杀局3,"亡命天涯的萧君默摇身一变成为平叛功臣回到长安，然而他却丝毫没有荣归故里、凯旋还朝的喜悦。因为他知道，在前方等待他的，将是比以往任何时候都更为可怕的阴谋、纷争与杀戮，而表面上繁华太平的长安，实则已是暗流涌动、杀机四伏，很快就将成为各方势力终极对决的血腥战场。
萧君默能够挽回这场注定到来的劫难吗？
且看最后一战，他如何运筹帷幄，力挽狂澜，拯救社稷！",https://img9.doubanio.com/view/subject/l/public/s29786054.jpg,2018-6-1,https://book.douban.com/subject/30240818/,6.2,,4,,,2022-02-03 12:04:20,
3219508477,兰亭序杀局2,"萧君默携辩才父女千里逃亡，一夜之间丧失所有！
玄甲卫一路追杀，如影随形；
冥藏伺机而动，设伏狙击；
天刑盟各分舵忠奸莫辨，敌友难分！
萧君默与对手们斗智斗勇，几回命悬一线，数度死里逃生！
《兰亭序》之谜渐次揭开，“三觞解天刑”究竟藏着何种玄机？
当《兰亭序》真迹重现于世，谁能窥破其终极奥秘？
在逃亡之路的尽头，萧君默和楚离桑又将遭遇怎样的命运？",https://img1.doubanio.com/view/subject/l/public/s29574329.jpg,2017-10,https://book.douban.com/subject/27166656/,6.2,,4,,,2022-02-03 12:04:08,
3219508016,兰亭序杀局1,"唐武德九年六月四日，玄武门之变爆发；
禁军中郎将吕世衡临死前留下了四个诡异的血字，令李世民百思不解。
十六年后，玄甲卫郎将萧君默奉旨追查《兰亭序》真迹，意外卷入绝世谜局。
《兰亭序》的惊天秘密浮出水面，江湖与庙堂风起云涌。
夺嫡之争愈演愈烈，盛世大唐面临危亡……
萧君默能否在步步杀机中突出重围，拯救大唐？",https://img9.doubanio.com/view/subject/l/public/s29479476.jpg,2017-7-1,https://book.douban.com/subject/27073559/,7.1,,5,,,2022-02-03 12:03:47,
3204869413,万历十五年,"万历十五年，亦即公元1587年，在西欧历史上为西班牙舰队全部出动征英的前一年；而在中国，这平平淡淡的一年中，发生了若干为历史学家所易于忽视的事件。这些事件，表面看来虽似末端小节，但实质上却是以前发生大事的症结，也是将在以后掀起波澜的机缘。在历史学家黄仁宇的眼中，其间的关系因果，恰为历史的重点，而我们的大历史之旅，也自此开始……
《万历十五年》是黄仁宇的成名之作，也是他的代表作之一。这本书融会了他数十年人生经历与治学体会，首次以“大历史观”分析明代社会之症结，观察现代中国之来路，给人启发良多。英文原本推出后，被美国多所大学采用为教科书，并两次获得美国书卷奖历史类好书的提名。",https://img9.doubanio.com/view/subject/l/public/s1800355.jpg,1997-5,https://book.douban.com/subject/1041482/,9,,3,,,2022-01-24 02:11:48,
3146955512,黑客与画家,"本书是硅谷创业之父Paul Graham 的文集，主要介绍黑客即优秀程序员的爱好和动机，讨论黑客成长、黑客对世界的贡献以及编程语言和黑客工作方法等所有对计算机时代感兴趣的人的一些话题。书中的内容不但有助于了解计算机编程的本质、互联网行业的规则，还会帮助读者了解我们这个时代，迫使读者独立思考。
本书适合所有程序员和互联网创业者，也适合一切对计算机行业感兴趣的读者。",https://img9.doubanio.com/view/subject/l/public/s4669554.jpg,2011-4,https://book.douban.com/subject/6021440/,8.7,,5,,,2022-01-12 15:17:33,
3185157738,超新星纪元,在一个看似平常的夏夜，酝酿了上亿年的灾难从宇宙深处到达地球，世界上将只剩下孩子。怪异而血腥的游戏在都市近郊的山谷中展开，孩子国家领袖在游戏中诞生……最后的时光在大学习中转瞬即逝，当黑屏上的最后一点绿光消逝，地球上最后一个大人死去，公元世纪终结了……,https://img1.doubanio.com/view/subject/l/public/s3700467.jpg,2009,https://book.douban.com/subject/3636385/,7.6,,4,,,2022-01-09 23:20:10,
3166404697,刘擎西方现代思想讲义,人生的意义，人们向往的自由和公平的价值，人类文明的复杂冲突与未来趋势……这些让你困惑的大小问题，过去也困扰过韦伯、尼采、萨特等杰出的头脑。他们尽最大努力做出阐释，为后人提供了宝贵的思想标识。在这部讲义里，刘擎介绍了现代视域下的19位思想大家，广泛而系统地讨论工具理性的利弊，如何面对虚无主义，消费主义对人的异化，财富分配的公平正义和全球化等议题。思想不惑，精神明亮。你将在这19位大家的生平故事中，理解他们建构思想大厦的地基与框架。你还会在思想大厦之上，直面个人生活和社会公共领域的诸多难题，收获审慎而真诚的回答。,https://img2.doubanio.com/view/subject/l/public/s33802981.jpg,2021-1,https://book.douban.com/subject/35313227/,9.2,,3,,,2022-01-08 20:28:37,
3176299161,球状闪电,"在某个离奇的雨夜，一颗球状闪电闯进了少年的视野。它的啸叫低沉中透着尖利，像是一个鬼魂在太古的荒原上吹着埙。当鬼魂奏完乐曲，球状闪电在一瞬间将少年的父母化为灰烬，而他们身下板凳却是奇迹般的冰凉。
这一夜，少年的命运被彻底改变了，他将毕其一生去解开那个将他变成孤儿的自然之谜。但是他未曾想到，多年以后，单纯的自然科学研究被纳入进“新概念武器”开发计划，他所追寻的球状闪电变成了下一场战争中决定祖国生存或是灭亡的终极武器！
当被禁锢在终极武器中的大自然的伟力被释放时，一轮冰冷的“蓝太阳”升起在大西部的戈壁滩上，整个戈壁淹没在它的蓝光中，这个世界变得陌生而怪异。一个从未有人想像过的未来，在宇宙观测者的注视下，降临在人类面前……",https://img9.doubanio.com/view/subject/l/public/s26040205.jpg,2005-6,https://book.douban.com/subject/1192090/,8.7,,5,,,2022-01-03 19:54:30,
